text	sentiment
Nos encanta hacerte feliz @rubndu	P
@miguesl21 en estas épocas no hay que decirle no a ningún trofeo y es conmemorativo para todos los equipos que ganen en la jornada	NEU
Y las emergencias? La gente que necesita ir a hospitales? Los que esperan cita desde hace años? Ahhh no! Yo apoyo el paro nacional jijis	N
No voy a poder ver a mi mamá el día de la madre. Por un hijo de la grandísima puta. Bien	N
@lenaychantelle lelePREGUNTA La cancion de Drive for Miles (Mi Favorita) en que persona fue inspirada Saludos te quiero bye	P
Hoy están participando muchas más mujeres, lo que me alegra mucho. Ya sea para preguntas propias o para hacer preguntas por su pareja	P
@me_aburris Sí he visto q los motociclistas andan especialmente violentos. Le pegan a los carros, los patean, le gritan a la gente y esto	N
Lo bueno es que voy para Talamanca y Cahuita en una gira, lo malo es que es el finde antes del examen de analítica	NEU
Mmm no quiero hacer spoiler pero hoy va a ver algo nuevo en el canal,lo podras ver en el nuevo video que subire en unas horas	NEU
@hugozap quizá para profesionales no sea mucho,pero hay no remunerados principalmente femenino para quienes es un sueño, pasa en mi país	N
X:¿Qué perfume usas? Yo: Victoria's Secret X: Ah yo uso uno de Pink que es más caro que ese!	N
Hay gente aficionada al fútbol, hay fanáticos, hay envenenados, y hay otros hijueeeeputas necios! Igual que todo en la vida	N
@JArmandoCS ¿Vos también estabas? Ay que triste nombres sí, yo estaba durmiendo, para ir a clase hoy a las 7:30am ¡¡Te extraño bebé!!	N
Delicioso @ San Rafael Ezcazu	P
@Dereck0594 yo tmbn me tienes abandonadisimo	N
@KhaMoreno hahahaha no lo había visto! Pero ojo, me desperté a las 8 y estoy tratando de dormir no puede ser q ste despierto aún	NEU
@AnaVM llego tarde, soy huge fan la empecé en el 2000, crecí con ella sube y cae tiene de todo como toda serie, temporadas favoritas...	P
Me da risa que me digan "Si es tan amable" porque no, no soy "tan amable", pero diay, que queda.	NEU
@CotoLau @AndreCorts yo también tuve los libros de AMP y no me convecieron :/, yo pasé los exámenes pero gracias a los exámenes viejos	NEU
@Starbucks_cr Hola, quería agradecer al personal del Starbucks de La Sabana por guardar mi cartera olvidada Son los mejores, saludos	P
@Danileivacr buenísimo!! Yo mañana voy a clase de 6 de la tarde que es yoga Dance, es como yoga pero aeróbico	P
Ya no estoy para andarle sacando conversación a alguien, si la vara fluye bueno, y sino va pa' la mierda.	N
Me cago en la puta	N
@malarodriguez saludos desde Costa Rica mala...ya q siempre te escribo y nunca me respondes Igual nunca me canso de escucharte.. Besos	NEU
@SanzZeriTica El Chavo no estaba triste	P
Cuando estoy sola,me gusta escuchar los discos de Linkin Park o en cualquier momento,pero mas cuando estoy sola... :v	P
@Varce_c que triste es la realidad	N
@Calikhaug @PilarAcuna Muy bueno Chiquilla: No hay que tirar piedras al techo del vecino si el tuyo es de cristal. Feliz Noche, Pili.	P
Nada más bonito que ir en bus lleno y que alguien comience a toser como si se le fuera a salir un pulmón	N
@atrejoscr se ve fea en general	N
@GaboJimenex jajaja. Yo me pegué el susto de la vida, y luego la espera por meterlo al taller de iCon. Pero ya está vivo.	NEU
@dimar1712 tan linda Diana, muchas gracias vamos a ver cómo me acomodo ahora con trabajo nuevo, cuesta un montón yo te apoyo desde acá!	NEU
@GrupoPandora y son 30...30 años de acompañarnos,30 es mi edad y he crecido de la mano con ustedes MIL GRACIAS, atte: Ale	P
@AleeSeke ooops cierto. Me mata @raqueabr02	N
Nota Personal: No ver videos de noche sobre youtubers comiendo no ver videos de noche sobre youtubers comiendo no ver videos de noche	N
Cosas q debemos usar para simplificar nuestra vida: el cerebro, sentido común, una sonrisa y eliminar a quién no nos interesa. Simple	P
@titabobra el viaje de ida fue largo y el bus incomodón. La vuelta en la Peri estuvo muy bien. Y con internet gratis por 20 minutos!	NEU
UNAM, mil gracias por todo, te prometo en los siguientes 3 años titularme, aunque me haya costado 13 llegar hasta donde estoy hoy	P
rajado, cuando pasan 16 años te das cuenta que unas cosas cambian si..otras se mantienen para dar tranquilidad en los dias libres	NEU
@jkriptos @lmongeb Jajajajajajaja! No, soy la que consume no la que las produce. Saludos Jason que disfrute ese súper viaje.	P
@rafa514x será que un "entreno" es un entrenamiento "artesanal"? Digo, como ahora todo es "artesanal"...	N
@ushcala Esa es otra buena idea. Aunque la dinámica de él a sus 9 y la mía esa misma edad es muy distinta.	P
La vara es que ya tengo como 3 quiz, una eición, dos exámenes, un ensayo, y lo peor es que mis vacaciones ya casi acaban	N
@xylefTheBarber de comics y de humor negro no y estaré tiempo fuera de youtube, si logro volver es con una idea diferente y cool	NEU
@D4rkusPl4y ah era hoy? mañana durante el día puede llamarme y con mucho gusto a plena luz del día no en lo oscurito en barrios mierda	N
@andreareyes6767 hola odiosa me hace falta	N
Me siento triste y solo	N
@sancarlena77 JAJAJA. Por cierto, hasta ahorita me percato del username. Y yo preguntando dónde vive. Soy un imbécil. Perdón.	N
Fijo a esa mae algún famoso le dijo algo, entonces por eso se cree la mas rica y solicitada del puerto, es mi opinión	NEU
No salí el fin de semana porque hoy tenía examen y salgo del examen y nadie quiere ir por una torta chilena	N
@diegodelagos Ayer la gente de mi FB se portó mejor que la de mi TL de TW en relación con el tema de los himnos...	NEU
Bienvenida a los juegos mentales	P
Quiero cambiar de posición el cuarto pero soy tan indecisa que si después no me gusta me voy a sentir mal por una semana	N
@WancitoCubero horrible muy buena pero devastadora	NEU
No son ni las 9am y aquí estoy a moco tendido, llorando con una pelicula con Cameron Díaz que se le muere la hija	N
Todos queríamos ver las 2 ticas juntas en la final pero así es esto , ahora le toca a lei q avanza a la final VISSLAISAworldjuniors	N
@tatisalvaradop Mañana si me duermo en la oficina le cuento para que se sienta culpable *busca el cofal y las pantuflas* Bonita noche	NEU
Que cargados de odio están tengan se escuchen música abracen salgan de vez en cuando con los suyos y vera como se le quita	N
@FilarmonicaCR ¡Gracias! P.D. Sigan adelante con sus maravillosos trabajos. Quizá algún día un tributo a Soda Stereo jeje	P
Mi consejo de hoy es: Si quieres que esa persona tan especial para ti nunca te olvide, pídele dinero prestado y nunca se lo pagues	NEU
Soy la peor basura del mundo porque, justo hoy Andrea tenía que verme con otra mujer, que mal me sentí.	N
Me acosté súper tarde ayer (para mis horarios normales) y ahora no puedo seguir durmiendo porque no aguanto el calor de estas horas	N
Lo mejor que puedo hacer hoy es dormir porque estoy a punto de llorar, no fue mi día en serio.	N
@uiGitsu siempre se aprende algo nuevo	P
¿Será normal este odio-amor con mi hermana? Ni siquiera me respeta Me mandó a lavarme el culo al río lagarto.	N
Por la mañana hazme saber de tu gran amor, porque en ti he puesto mi confianza. Salmos 143:8 Buen día a todos	P
Bonito cuando pasan a fumigar	N
Ya está listo el puente peatonal por mi casa...ya no tendré que dejar de jugarme la vida cuando voy al auto o al cajero	P
@FranzUgarte @UnAutenticoCule asi tiene que ser .. yo m alegro solo si el barca pierde en algo qe influya a madrid cmo la liga ayer tuani	P
Que rico que es dormir	P
@H_E_Y ya ahí si no sabría decirte generalmente siempre hace sol temprano, se llega a poner nublado es como luego de las 3pm.	NEU
Yo le escribo a la gente a la hora que sea porque mi ansiedad no me permite esperar a una hora prudente	N
Mis tenis fueron las primeras en ser compradas y no han llegado todo el mundo con tenis nuevas y yo aquí, zad.	N
@Frimiralles que delicia, si estuviera más cerca fijo le llego con el tupper. Pero 200 km me separan de su pozol	P
Esta ceniza me tiene mala ya. Ando con alegría y me arden los ojos, no puedo usar lentes de contacto.	N
Mañana tengo examen de química e inglés, y aquí estoy acostada, con el celular, conciente de que no se ni que temas me entran	N
Buenos días @luisguillermosr. Hace una hora y media salí de Cartago y apenas estoy en Zapote. La gasolina está cara y con presas no rinde	N
Entre lo positivo, está el hecho de que no tendré esas responsabilidades extra que adquiría sí yo quedaba electo. Pero mae yo quería	NEU
Aunque el día no empezó de la mejor manera, queda en uno decidir que tipo de día se quiere vivir.	NEU
Pues que estoy hablando y en eso me sale el lado ñoño que esta dentro de mi todo mal yo hablando de trastornos de personalidad!	N
@Saramallow los mismso problemas que tenía del otro lado, solo que solo iba un día a la oficina y mi vida era una ilusión	N
Que ahuevado el accidente en Cinchona..	N
mañana hay entrega de trabajo final y yo aquí muy zen desayunando en paz sin tener ni media página escrita... ni las fuentes	NEU
Nos salvamos dos Jonas siempre me vende una sonrisa por 250colones (que siempre es lo único que le falta)	P
@luisangelzr fijo tenia un amante bandido esperándola AsiSon	N
@dankenzon imagínate! Si cuando uno saluda a alguien que está saludando al de atrás se siente feo.. me da miedo ajeno	N
Días como hoy agradezco no tener carro. Andar con el hígado hinchado por saber esos marchamos, mejor ando en Uber jaja	P
@rogofer1303 voy a ir con un árbol de Navidad en la camisa a taller solo para arruinar su día	N
Siempre que veo pasar deprisa a una ambulancia de soporte avanzado, se me hace un nudo en la garganta y me vienen malos recuerdos	N
@LaEscude Sí, a mí también me gustó mucho, pero como todos esfuerzos sociales de Google, el problema es crearles volumen de usuarios.	N
Chema en esas y todos en la oficina deseando que vuelva a la oficina y a dirigir la empresa mejor...	P
Cuando no sepas que hacer nada mas hagarra tu celular, unos audifonos y despeja tu mente!	P
De hoy en ocho nos dan las camisas de undécimo, y yo ni sé si voy a lograr sobrevivir a la semana de trimestrales	N
Llevo más de una semana lesionada	N
@leonardodiazpor sos mi James gordeon favorito...	P
@Ka_Arroyo_ y cómo mezclan realidad con mundos paralelos, y que es diferente a las demás películas de Marvel	P
@ReyDeLosBullies La quiero aniquilar. Desgraciada.	N
Yo hasta ahora veo el vídeo del pingüino no lo puedo creer. ¿Es normal que esté tan triste? Díganme que ustedes también lloraron.	N
@Natticornia @YouNow ya volvió a esas mierdas porque no tiene a show de huevos es un día triste para el hombre araña...	N
Con lo que voy a gastar comprándome algo para halloween me compro una mudada y de paso la entrada en 5 mil	N
Acabo de recordar que existen los queques navideños y ya casi es diciembre para verlos por todo lado	P
@MonumentalCR buenos días, coronado frío y nublado, deseándoles un feliz día y que está navidad este llena de amor	P
@Javi_Guerrero97 vas a ser un gran comunicador	P
Princesa hermosa  Estas creciendo muy rápido Te Amo pequeña de tía	P
Voy a ver Armaggedon. Qué cinta rajado, muchas gracias a la persona que me la recomendó	P
Tengo una leve duda de que las fotos del meet acá en CR las van a plublicar hasta el año que viene	N
@Koalasoy es una teja ese cabrón. Si en el programa se ve agradable, en la vida real es el doble de buena gente.	P
Sospechosa tarde navideña de octubre... grinch	N
Ya me quedé sin wifi y qué flojera levantarme a encenderlo de nuevo mi mamá que no me quiere ;_;	N
Se nos está volviendo costumbre del domingo por la noche, ver el episodio anterior de SNL y eso me hace recibir el lunes en un mejor mood	P
@MeLlamoSara @bichoclarke @gabmmd los de cuero,papel y tijera. Que tenía uno visto desde hace dos semanas y le subieron el precio	N
@sinceratops no me dijo nada nuevo, tranqui jaja. Si ve más bolsos lindos me los recomienda también, porfa	NEU
La típica que nunca ha dicho la palabra "picha", siempre se la ha "comido".	N
Hay un grupo de estudio religioso en el sótano y están haciendo un bullón increíble. Yo sólo quiero ver mi película de putas	N
Es bonito tener orden en la vida; solamente hay que aprender y acostumbrarse a poner las cosas y a las personas en su lugar	P
Era a la 6 que me quería levantar, no a las 5:15 con el ruido de una hijueputa licuadora gracias al descerebrado de mi primo	N
Si Cofal o Zepol necesitan influenciadores en digital, hoy, después del pichazo que me pegué, yo podría ser uno.	N
@fermeade Gracias a ti hoy soy muy feliz Descansa, que sueñes bonito. Te quiero un montón	P
Que feo estar sin celular	N
Los recuerdos más importantes y los mejores vividos se quedan en el alma, más en cualquier otra cosa son borrables	NEU
Erito es una mala persona	N
Cuando salga de exámenes me voy a meter al gimnasio y voy a tener un cuerpo lindo, y ahí es cuando voy a ser feliz	P
New Balance podría dejar de ser el patrocinador de la Sele o sea, camisetas feas otra vez	N
"El fútbol es 11 contra 11 durante 90 min, pero al final gana Alemania" ApagueyVamonos @DFB_Team @DFB_Team_EN PuraVida	P
@MonumentalCR buenos días, último día laboral, me voy a vacaciones una semana. Éxitos en sus vidas y que sean muy felices	P
@Pandax14Cr @D4rkusPl4y si va comer gallina mejor quedese calladito, tomese sus pastillitas y siga echandole el cuento a youtubers	N
@Chepe_Centro bueno no es tan mala, tiene muuuchos elementos de las primeras dos películas (eso es lo mejor) y le agregan otros nuevos	P
Mi profe de comunicación se parece a la profesora Umbridge. Yo sé que en el fondo es malvada y nos quiere ver quedarnos.	N
Que me han dicho tantas veces odiosa que a veces creo que si lo soy pero naaah soy un amor	NEU
Ahora que trabajo tiempo completo me siento tan merecedora de los viernes como que tengo derecho a cantar The Cure (	P
@GloryPB Las maniaticas son lo mas divertidas	P
Ya casi me quitan los frenillos y no quiero aún los siento feos. Los necesito al menos un año más	N
En otros temas y aparte: la vida da muchas vueltas que curioso como cambian algunas cosas	NEU
@H_E_Y qué injusticia, yo no sabía guardadas porque no las quería arruinar.. y se me dañan en la siguiente puesta	N
Chiky en todos los eventos me dice "Mae échame a una amiga tuya" y nunca le he cumplido, soy una mala mejor amiga	N
Mañana debuto en percusión para leones chinos, ya puedo dejar de ser una samulnorian frustrada. Aunque el traje de Samulnori es más lindo	NEU
@mhariprada Por lo menos lo tenes ahí. No me acuerdo la última vez que yo vi al mío (amo esa canción, btw)	NEU
@PazBloise A mi me operan el lunes las 4 y leer esto es muy poco alentador Que sigas mejor	N
@Christ_Campos06 júrelo que lo reconsidero siempre, tengo insomnio y la ansiedad no me deja dormir + tengo e mañana	N
@ilejarza ¡Es el mejor! Espero con emoción ese disco nuevo y deseo tener tiempo para digerir toda la discografía antes de morir.	P
Ese momento en que vas camino a una despedida de soltero y te das cuenta que ya sos adulto	N
El amor no dura para siempre	N
De nuevo quiero dedicarme solo a ser groomer y pasear perros. No saben la felicidad que me trae.	P
@KamilaR94 i told you mi batería es un ridículo, un 10% dura 5 minutos ahora. necesito que arreglen esto ya	N
@pamearcep Esa es la respuesta correcta jaja	P
Estoy en mi casa encerrada en el carro con musica full cuando debería de estar en algún lado	N
@DuardoQO jajajaja, es invitación abierta, el único requisito es ser del TEC y ser tuitero.	P
@libadri perfecto. ¡Gracias! A ver cuánto me toca pagar este año, que ya 3 años he pagado lo mismo.	N
Primer vez en años que no tengo plan de Halloween, difraz, nada... solo quiero terminar de estudiar rápido y ver el partido	NEU
Windows10 qué mal me caes... @Microsoft Para abrir cualquier navegador o aplicación es tan lento, torpe e ineficiente que da pavor	N
Apoyen a la Network @MCRoyalPvP !! Esta network tiene futuro !! P hare videos y directos ahi cuando habran	P
Si me hubieran pagado el viernes estaría fuertemente de fiesta, pero no aquí estoy acostado en mi cama como 168 colones en la tarjeta	N
Juro que todo lo veo borroso	N
La vez pasada hice una amiga de baño en el Club. Se llamaba Naomi. Saludos Naomi, te tengo presente.	P
1 minuto de silencio por los que trabajamos en horario de Mall y no podemos ver el clásico	N
@LuisRonaldMesen @amy_arom es simple! Mejor no arriesgarse, el q la consuma q la disfrute, yo mejor paso y ya	NEU
Yo no sé ustedes pero mi mejor amigo al chile es EL mejor amigo y lo extraño zad	NEU
@Javiercd18 Jajaja es que te pones a buscar defectos en una buena iniciativa de redes Yo también te quiero y me haces falta.	P
@Emilio_Botas cuidado y se enamora de la suegra, porque vieras que señora y que mano tiene para la cocina, y dicen qe panza llena corazón	P
Entre todas las miles de personas a las que le podía haber pasado eso, ME PASA A MI -.-'	N
millennial memorial: cambiar contraseña wifi con el nombre del gatito amigo de boabdil que se acaba de morir	NEU
Regalo hermano menor tiene 16 está en plena adolescencia y es insoportable, el que lo acepte lo invito a comer	N
No me niegues, Señor, tu misericordia; que siempre me protejan tu amor y tu verdad. Salmos 40:11 Buen día a todos	P
Me siento más ignorada que de costumbre lo bueno es que soy estudiante universitaria y en vez de lamentarme puedo aprovechar el tiempo	P
@Phoenix2124 si si, prendieron fuego !! La única que me sabía la cantaron cuando estaba haciendo fila en el baño 1 gusto conocerte!!	P
Yo que podría decir de mi ex? Fui demasiado feliz y me hizo crecer como persona	P
Digamos, muy bonito todo, un día super chuzo, todo divino pero mi crush no me dijo feliz cumple	N
@_Star_Vader Si, no hay que perder la esperanza jaja, digamos tuve muchas eectativas con alguien pero no se dio y tome por gordo	P
Turbada y espantada. Qué divino Niño ni sagrado manto ni qué albaharda vieja!	N
Escucho a @HillaryClinton porque no me aguanté y no puedo creer aún que hayan elegido sobre ella a @realDonaldTrump Es realmente triste.	N
@piladetrastos @tsaitami porque al final siempre llegan a lo mismo: es que ella debió asumir más su lado femenino	N
No es posible que Trump vaya ganando las elecciones y que yo aún no me gane una pizza de @OterosPizza. ¡¿Qué es esto?!	N
Bill Clinton ya está muy viejito	NEU
@dianalaa32 Es una escena de uno de los documentales más respetados sobre naturaleza ('Planet Earth' de la BBC). Dudo que sea montado.	P
Hoy es un buen diaaaa	P
Ya no es tan divertido	N
Necesito plata, mi regalo de cumpleaños no alcanzó para la ropa de navidad y año nuevo	N
Yo quiero enseñar mis bolas en facebook, pero su política de desnudos es muy estricta. Mejor no.	NEU
Tan triste mi vida que me hablan en Snapchat solo para decirme que mis animales son lindos	N
@ChicadeHumo7 , no hay que sentirse mal por ya no querer creo que es bueno saber lo que uno quiere y lo que no	P
Suerte nivel, llame a la pizzeria para pasar por una pizza y llueve cuando deje mis sombrilla perdidas	N
Estoy así de hacer una estupidez	N
Les parece que soy una persona odiosa? a cada rato me dicen eso y que tengo cara de amargado	N
@elinvisiblesoyo jajaja aquí la confianza virtual	NEU
Me voy a proponer adelgazar. Necesito ser de nuevo la Gaby de Marzo.	P
...y todo lo que hagan, háganlo con amor. 1 Corintios 16:14 Buen dia a todos	P
Me estaba sacando las cejas y como se me ocurren cosas geniales decidí arrancarme una pestaña y ahora me duele el párpado y se hinchó	N
Viendo FOX pasan portadas de periódicos deportivos solo en CRC no, porque no tenemos periódicos deportivos	N
@edgumaco yo siempre deseo eso y cuando estoy libre;como hoy> ando desde temprano dando vueltas y sin sueño	N
Quiero al estadio a ver la cuadrangular de LDA y mi semestre no me deja	N
Por qué bully es tan lindo?	P
Ya no tengo libro para leer ni serie para ver, mis noches se están volviendo aburridas	N
Mi imposible quiere irse a Europa. Yo tenía pequeñas esperanzas sabiendo que era imposible, pero ahora se las lleva para Europa	N
@Residente y fui a buscarte xq habías agarrado x otra calle, venias hacer un concierto, y bueno pues te encontré al final! Jeje saludos	P
@andrest_12 ahh ya ya jajaja. Bueno, buenas noches, que descanse	P
@tigreshooligan ay tan lindo amigo!! Gracias. Espero que jueguen con rencor, porque se hacen imparables cuando están resentidos	P
@ticotraveleando ingrato, solo porque usted sí	N
@Zunga a mi solo me quedan 5...ya casi veo la Luz	P
Ay qué bonito todo! Demasiado extraño no estar sufriendo a estas alturas Vamos Seleeeeee	P
@LovatoMyLight jajaja exacto! Esta todo igual solo que mas serio pero nada de declaraciones aun. Solo que siempre nos decimos asi.	NEU
Lo malo de las indirectas esque son como un chisme pero a medias! Y así no se puede..	N
El otro año va a ser diferente y tiene que ser diferente	P
Mami va a bajar la velocidad del internet pero mejor eso a que lo quite	P
Mi papá emocionado hasta las lágrimas con los tenores... hay conciertos que se quedan en el alma para siempre.	P
Me gusto mucho AHSRoanoke fue una temporada muy buena y mucho miedo pero corta ya estoy ansiosa por la temporada 7️	P
@Alejandro__Ge hay que pulsearla bastante, lo he intentado un par de veces y nada Pero que buena foto mae.	P
@EdySmol Me encanta que resaltes la moda sin ser superficial sino siendo un excelente crítico! Saludos desde Costa Rica!	P
Fue la semana mas ocupada evershhh yyy no estudie conta yyyy no entiendo nada yyyy mañana es el examen	N
@EdySmol Correcto! Es pura arte. Mejor no lo pudiste describir. Felicidades!!! Bendiciones!	P
Nadie quiere ir a tomar café conmigo	N
@HolaSoyBataa Pero interrumpiste en mi sueño, perdí el sueño en ese momento y gracias a ti no fui a trabajar porque me quede dormida	N
El jarabe para la tos hace que mi jugo de naranja sepa feo. ️ Ese jugo es lo mejor de mi vida.	N
Que bonito es anunciar que los excedentes de la Asociación Solidarista, ya estan depositados	P
Aún no puedo salir de la U porque la tarifa de Uber está alta, me escupo	N
Voy asi: Silvio Rodríguez, Ismael Serrano, Cristian Castro (homenaje a José José) y el Buki... el asunto es serio	NEU
@Kengope oh, yo es que estaba curioso de Google Play Music. Apple Music no me sirve	N
Estos CinnamonRolls traen muchas pasas... puro sabor a Navidad!!! ProsanaFoods EstaciónGourmet	P
@cinn_gc10 Un chivi que hace videos y es más tocándose el cabello que video haciendo "algo divertido o entretenido".	NEU
@itsshirrley hizo un tiempazo en una ruta desafiante, ¡felicidades! Es muy muy campeona ️	P
Usted se quiebra la pierna y va al hospital y el diagnóstico que t daran es que es un posible virus y tenes las defensas bajas	N
En Face Oswar me deja claro que no soy su amiga	N
@_void07 ¡CALMA PUEBLO! Todo va estar bien. Solo vaya presente todo y haga su fucking examen tranquilo.	P
@kabek Y suuuuper diferente a sus trabajos anteriores! Tengo que comprarlo tho porque no esta disponible en apple music	NEU
Me gusta el rumbo que mi vida esta llevando, me siento tranquila y contenta conmigo misma	P
@Juandi_SC : / me pasé a Kindle. Y ahí también presto. Vieja necia.	N
Lo peor de recibir clases en un restaurante es el fuerte olor a comida y el hambre que me tengo.	N
Que ladilla, yo soy chevere	P
Después de una semana comiendo en México a un precio ridículo... lo último q haría es ir a la Feria Gasto-nómica lluviaencasa	N
Personas impacientes,Gaby y yo	NEU
Hoy nos tocó de últimos en el Festival Navideño de PZ y lloviendo. Adivinen cómo quedé.	N
Ya cambiaron al modelo d Paco Rabane. el que estaba antes era un muñequito yico.	NEU
Extraño mis siestas de todaaaa la tarde	N
@vivihbena ahhh pero ahí estaban las rubias -.- jajaja ( que mal que no se te quite)	N
@gpenavalle De las impotencias más grandes. Entiende uno qué significa la resignación	N
No sabía que el amor de mi vida iba a cantar. Hubiese visto el programa.	NEU
@Kevoludo24 todo está súper barato porque casi nadie fue el festival.	N
Qué feo es tener que terminar con alguien; y más cuando las dos personas aún se aman pero el entorno no es favorable.	N
Ayer fui a @subwaycr y aún no estaban listos para recibir donaciones de puntos	N
Casi me aplasta un árbol pero lo bueno es que en la casa ya llegó la Navidá	NEU
La lluvia definitivo que no me tiee piedad cuando ando en bus	N
Odio a mi profesor de estudios sociales	N
Que asco spotify desde la compu	N
@FedeOrtegaV Ojalá lo consiga, pero también ojalá la empresa del concierto le dé otra como sorpresa o algo así	P
@elchamuko me alegro milord! Feliz regreso a su casa en el averno!	P
Lunes con L de Lindo! Gracias Dios por el trabajo	P
@Mariete772 igual estaba en exámenes finales y estuve muy inactivo, espero volver a la normalidad de ahora en adelante	NEU
Yo ya me siento en vacaciones y aún me faltan 4 exámenes finales	P
@Vane_Arcia Sí, era justo y necesario. Lo hice y me siento mejor	P
@MonumentalCR Buenos días, un éxito su maratonica, yo me sumé y sé que van a llevar mucha alegría a personas que están sufriendo	P
@croq29 @ChisteTipico me ha pasado... Lo peor es cuando sin decirle nada a uno, lo agregan de nuevo jajajaja	N
Preferiría discutir con un umpalumpa que con un (a) cristiano (a) conservador (a) de derecha.	N
@ashzamc Chao con ud!!! En serio no te puedo	N
Cansado es poco. Pero saber que hoy se ayudó en algo me hace feliz.	P
@ASuicideBoy me siento muy identificada con tus tweet y vi tu cuenta porque mi mejor amiga aveces da rt a tus cosas	P
@CamposGeovanni en eso estamos claros, pero yo tengo fe en que los ticos somos solidarios cuando mas se necesita	P
Mi mejor amigo me llamo que ya venía llegando a mi casa Tengo 25 minutos esperándolo	N
Lo más lindo de mi día hoy, fue cuando el muchacho en la Cruz Roja me dijo que estaban abarrotados de víveres..	P
@Mausaga vieras dolor jure nunca más volver a ese lugar, queda en PZ para los interesados	N
@Oski_1991 Si o sea, el cel no me interesa tanto pero las cosas que tenía ahí eran irremplazables Gracias por escribir.	NEU
9 horas de que se fue del pais y ya la extraño	N
@jaoc03 que buena fiesta se pegaba uno	P
Hasta ahora me entero de que existe la carrera de "investigador de animación japonesa", he desperdiciado mi vida	N
Hoy hice el gol de mi vida, perdimos 8-1 pero hice el gol de mi vida	P
Le envié una foto a Ignacio y me dijo "Que picha más fea"	N
Tan Rico escuchar música con audífonos de tapones pero tan malo para mí	NEU
La lluvia definitivo no me tiene piedad cuando ando en bus	N
@LaMachaCR Ve que sos de las pocas positivas en mi TL, no me decepciones jajaja.	P
@UnZorro88 a mí me gustan de hecho	P
¡Hoy habrá nuevo campeón!, que pase lo que sea, que @MagnusCarlsen sea campeón o que @SergeyKaryakin pierda CarlsenKarjakin	P
Pero en realidad soy mucho menos amargada, maldita y juega de viva de lo que parece. Lo prometo.	P
@andrearivl me voy a morir quiero verlo en vivo y tigo no tiene CBS	N
@kathysjo excelente, que grande que está	P
Las eresiones mas comunes de un país, muestran su cultura, en Costa Rica es "Pura Vida" nada que pueda agregar	P
Quiero demasiado el balde de pollo, cebolla y papas fritas de la Papería. Alguien lléveme	NEU
MisPropositosPara2017Son buscar un mejor amigo, necesito a alguien!? nadie?	N
Que enfermería tenemos, Gareth Bale se podría perder el clásico	N
@solucionesong ...genial iniciativa que nos puede ayudar	P
"ESTOY HARTA DEL SEMESTRE " -Yo, sábado por la noche, resolviendo integrales para encontrar áreas.	N
Tenía examen de francés y no fui mañana le pido cacao al profe	N
el amigo secreto de hoy trajo un delicioso arroz con leche	P
El primer capítulo de la primera temporada de Black Mirror es bien pinche triste, wey.	NEU
@marioredondo @ingenieractc no da igual, yo soy funcionaria pública y no todos pensamos así.	NEU
Me siento tan sola por las noches, que duermo con Pariss en la cama de mi hermano	N
@AleArguelloF ojalá sigan juntos mucho tiempo	P
@somekindofEdu pero pensé que luego de jugar juntos todo iba a cambiar	N
@GaritaCRC ¿Y para que me tienes a mi? Son momentos y nos montamos un canal Re-Pichudo	P
@GuillermoBarqu1 Carepichas esas solo piensan en ellas.	N
Es una verdadera ver que los videos mas caca tienen mas apoyo que los que costaron	N
Que madre con el @valenciacf, increíble como unos platudos de Singapur, Jorge Mendes y el otro representante se pasearon en mi Valencia	N
Porque si estaba bien me tiene que dar calentura de nuevo ??	N
Lo peor fue que nos encontramos en un bar, y no le pude hablar x mi timidez	N
@twocannn a mediodía? La próxima no lo dude! Aunque me vea serio yo soy un carajo buena nota!	P
Ya mi relación no es lo igual con Davi, ella me pierde	N
Yo soy chevere pero no hagan que me arreche	NEU
Primera vez que David cena en mi casa y quiebra un vaso.	N
@Jorge_Rivera8 la del mio peor, tengo que andar con dos telefonoa para poder revisar tw, fb e ig	N
Hoy estoy feliz porque mañana ya hago los últimos dos exámenes del semestre.	P
@tsaitami Descubrir qué somos está pichudo, diría el patán	N
Les juro que lo stalkeo y mi instinto asesino se activa.	N
¡También tenemos tradición costarricense! Por supuesto! Cajeta de leche con almendras! La más rica de todas!!…	P
Lo bueno de verano es que en el grupo hay varios compitas	P
Las tenis blancas no se usan todos los días	N
A mí en serio esas cosas de ganar no se me dan	N
soy la mejor amiga secreta de la vida, quiero el regalo que voy a dar	P
Hoy será un día muy largo, y mi último día siendo un pilluelo de 21 años	N
Me iré a dormir sabiendo que la única app de manga con la que leo no tiene actualizado ons	N
Esperando que sea un buen jueves por la noche	P
@arlynerl03 Y si me corrigen es como... "Trágame tierra y llévame directo al infierno"	N
@estabarca fijo si me gusta hago lo que hice con el episodio VII... fui al cine 5 veces	P
Me encanta la olla de carne pero no me gusta que por ser sopa no me mantenga llena bastante tiempo	NEU
Podría pasar un Día entero viendo sólo mejengas.	P
Si se desesperan nos lleva puta	N
Que triste cuando uno anda en una actividad y no tiene con quien bailar me veré muy rara bachateando sola en media pista ?	N
@franky2055 que dichoso ya casi terminas, yo apenas voy por el 85 jaja	NEU
@ysareth LA delicia! Mi mamá casi no me deja meter a los gatos Pero les encanta dormir aquí cuando pueden	NEU
Por dicha solo me volvió a ver y siguió durmiendo, pero me dio lástima	N
Y si comemos crepas con una bebida de café O un smoothie Hoy habrá feria navideña y nuestra Esparza se pone d…	P
